id,name,host name,borough,construction year,house rules,room type,price,minimum nights,last booking
26144794,Spacious Washington Heights Oasis with Laundry,Amy,Manhattan,2006,Please leave shoes at the front door. Guests should wash dishes after using them and clean the stove after each use.  Please keep common areas clean (especially the bathroom).  Do not leave towels lying around (either hang on the rack in the bathroom or in the closet) Do not make noise after midnight.  No additional guests,Entire home/apt,752,3,2019-06-03 06:08:33
26145898,Sunny New York Apartment w/ 2 Spacious Bedrooms!,Daniel,Manhattan,2009,"Please be respectful of other guests.  Keep the common areas clean and pick up after your self.  No loud music after 10:00PM.  It is a safe neighborhood but please, keep doors locked for safety No smoking in the house (smoking is allowed on the front or back decks).",Entire home/apt,437,3,2019-06-19 22:51:00
26147555,East Village Room,Sofi,Manhattan,2010,"Regular tenant requirements, no noise, do not disturb neighbors.",Private room,698,4,2019-06-30 03:01:31
26148660,AWESOME LOCATION!! NEWLY REMODELED APARTMENT!!,Angeline,Brooklyn,2009,This is two bedroom located in the heart of Brighton. It takes you to downtown by T within 20 minutes. The T is super close. The house rules are kind of very simple just please no smoking inside the house and no partying. No additional guest ($30 USD will be charged for per person if you have your guests) Shoes off please,Entire home/apt,1001,3,2019-06-17 05:41:09
26150317,Times Square & Central Park Plus Design,Ro,Manhattan,2010,Please do not block other cars.,Entire home/apt,1042,2,2019-07-02 07:21:58
26153078,"Cozy apartment, new and super clean!",Marcia,Queens,2013,No smoke,Private room,603,3,2019-06-15 03:21:56
26155840,Fantastic Midtown Elegance,Jessica,Manhattan,2006,No smoking.,Entire home/apt,405,3,2019-07-06 14:56:25
26156392,Prime location - 2 Bedroom Penthouse Views,David,Manhattan,2020,"Please be respectful of other guests.  Keep the common areas clean and pick up after your self.  No loud music after 10:00PM.  It is a safe neighborhood but please, keep doors locked for safety No smoking in the house (smoking is allowed on the front or back decks).",Entire home/apt,491,1,2019-06-20 08:02:51
26156944,5 min walk to Times Square!  Sleeps 5. Very clean.,Nick,Manhattan,2016,"Please be respectful of other guests.  Keep the common areas clean and pick up after your self.  No loud music after 10 pm.  No pets. It is a safe neighborhood but please, keep doors locked for safety No smoking in the house (smoking is allowed on the front or back decks).",Entire home/apt,751,7,2019-07-01 14:36:08
26158601,Home McDonald,Sharon,Queens,2022,"No smoking --- only smoking on the patio with doors and windows closed is permitted. No parties or extra guests without prior consent.  This is a quiet building with professionals living on each floor. Use of kitchen is permitted, but dishes must be put away (loaded in dishwasher) and pots and pans cleaned before leaving. A VirtuoLine Nespresso makers is available for guest use --- coffee pods are provided for you to enjoy.  Instructions are on-site. Use of washer/dryer is NOT permitted.",Private room,1006,1,2019-05-29 18:36:34
26159706,Private Pristine Studio in Brooklyn,Rose,Brooklyn,2005,1. Do adjust the heat/central air to your liking. 2. Do feel free to use all the amenities in the kitchen/bathroom. 3. Don't mind the neighbors. 4. Don't use the backyard space. 5. Park on the street - the parking space is for the downstairs neighbor only. 6. Smoke outdoors.,Entire home/apt,330,1,2019-06-23 19:34:47
26160258,NYC Ocean Front Suburb,Alfonso,Bronx,2020,"This is a smoke-free house. Otherwise, we just ask you to be respectful and considerate of others.",Entire home/apt,849,3,2019-06-22 08:51:25
26161363,Clarkson Loft the gem of east Flatbush,Sandra,Brooklyn,2007,No pets are allowed in the house.,Private room,965,1,2019-06-09 11:36:24
26163019,Gay friendly,Rob,Brooklyn,2014,Please be respectful to other tenants.,Private room,1004,1,2019-06-30 07:20:14
26163572,2BR LUXARY DUPLEX LOFT Downtown Brooklyn (4+ Days),Allen,Brooklyn,2009,"not smocking in the apt, you can smoke in the porch down stairs parties allowed in the porch downstairs",Entire home/apt,460,4,2019-06-22 21:14:48
26164124,Heights II,Candace,Brooklyn,2011,Please be respectful to the apartment and the other people who live in the space.,Private room,636,1,2019-05-19 12:59:32
26168542,Fully Renovated One Bedroom- Sutton place,Ash,Manhattan,2003, No smoking in house but on the balcony it's ok. No more than 2 people. One real bed and one Murphy's bed (pull-out). Shared bath in the (URL HIDDEN) overnight guests. keep noise level down. Have fun but be respectful of the type of neighborhood that we are in. no pets (URL HIDDEN) more than 3 night stays at a time.,Entire home/apt,242,30,2019-06-21 20:40:47
26169647,Renovated Sutton Place Apartment- Free Gym,Ash,Manhattan,2018,"Please be respectful of other guests.  Keep the common areas clean and pick up after your self.  No loud music after 10:00PM.  It is a safe neighborhood but please, keep doors locked for safety No smoking in the house (smoking is allowed on the front or back decks).",Entire home/apt,532,30,2019-06-12 14:53:07
26171856,Become a New Yorker in Bushwick!,Samantha,Brooklyn,2018,Guests are encouraged to feel at home but be respectful and gentle.  A welcome sheet is provided in your room with useful information,Private room,82,3,2019-07-01 00:41:04
26172961,AMAZING 3 BEDROOM APT IN BROOKLYN NY,Jay,Brooklyn,2022,No shoes inside the house,Entire home/apt,270,4,2019-06-06 18:12:18
26173513,Stylish One Bedroom Apartment!!,Jason,Brooklyn,2022,"I spent a lot of time and effort renovating my property, so I ask that you respect it as your own. Please be cognizant of neighbors - no loud music, no parties, and no people who aren't a part of the reservation should be staying overnight. Please leave all used sheets/towels in the bathroom. * No SMOKING in the unit * No PETS",Entire home/apt,1124,3,2019-06-16 02:22:11
26174065,SPACIOUS 3 BEDROOM APARTMENT In BROOKLYN!!,Melissa,Brooklyn,2018,"House Rules 1. Check-in is 4 pm local time. If the unit is ready earlier, we’ll let you know. Check-out is normally 11 am local time, but we’d be happy to extend it as long as we don’t have a cleaning scheduled. Just let us know.  2. All bookings require a security deposit of at least $300, which will be refunded within 7 days of your check-out. 3. For security measures we require all guests to provide proof of identification through ID verification on our own website. In order to check in we'll need a photo of your ID.  4. Our cancellation policy is as shown on our ad and defined by the site you are booking through.  5. Don’t let $300 go up in smoke. There's no smoking allowed in any Flatbook and a $300 fine for breaking this rule.  6. Unfortunately we don’t allow pets in any of our apartments. 7. Unless you’re staying in one of our specialty apartments, we don’t allow parties or excessive noise. 8. If we find the place very messy, we have to charge an extra $40 for every extra hour o",Entire home/apt,841,3,2019-06-20 01:27:04
26174618,Great Location in Chinatown and Little Italy,Che,Manhattan,2010,"Please be respectful of other guests.  Keep the common areas clean and pick up after your self.  No loud music after 10 pm.  No pets. It is a safe neighborhood but please, keep doors locked for safety No smoking in the house (smoking is allowed on the front or back decks).",Entire home/apt,1031,2,2019-07-01 23:22:49
26175722,Stunning 2Bed/2BA + 300sqft deck by the river!,Nadine,Brooklyn,2006,"Pets: No pets are allowed in the apartment. There are no exceptions. Smoking: No smoking is allowed in the apartment. There are no exceptions. Parties: Small, quiet gatherings of six to eight people are fine. But large parties in the apartment are strictly off-limits.  Internet: Network name is [provided upon arrival]. Password is [provided upon arrival]. TV: We have cable service through Xfinity. Remote controls are in the TV console. You are free to watch the channels included in our package, but please do not order any movies or shows. Coffee: The coffeepot in the kitchen is a Bunn coffee maker. If you are not familiar with brewing coffee with a Bunn, please read the instructions behind the coffeepot (red pamphlet). If you don’t, you will be sorry because there will probably be coffee all over the counter and floor! Laundry: In the basement there are two washers and two dryers, which you are free to use. Please use the detergent, fabric softener, and dryer sheets in the plastic bin ",Entire home/apt,209,1,2019-07-02 11:15:59
26177932,Newly Renovated 5 Bed 2 Bath Spacious Apartment.,Philip,Brooklyn,2005,"House Rules 1. All bookings made at least a week before check in are fully refundable if cancelled within 24 hours of booking. After this, you will receive a 50% refund if you cancel at least 7 days before the start of your trip. 2. Check-in time is any time after 4 pm local time. If the unit is ready earlier, we’ll let you know. Check-out is normally 11 am local time, but we’d be happy to extend it as long as we don’t have a cleaning scheduled. Just let us know.  3. All bookings require a security deposit of at least $300. 4. For security measures we require all guests to provide proof of identification through ID verification on our own website. In order to check in, we'll need a photo of your ID.  5. Don’t let $300 go up in smoke. There's no smoking allowed in any Flatbook and a $300 fine for breaking this rule.  6. Unfortunately we don’t allow pets in most of our apartments. 7. Unless you’re staying in one of our specialty apartments, we don’t allow parties or excessive noise. 8. I",Entire home/apt,754,3,2019-06-30 12:40:48
26178484,Modern Loft in East Williamsburg (Morgan Ave),Mia,Brooklyn,2006,"No pets, no smoking of any manner or tobacco products allowed.  This is my home and I expect guests to treat it with the same respect and consideration as they would give their own homes.",Entire home/apt,1087,3,2019-07-01 22:26:59
26179036,Charming Private Bedroom,Alaa,Brooklyn,2021,"No smoking, no drugs, no partying, no pets. This is not a party pad. We would like you to respect all personal belongings in the apartment and ask you to leave everything the way it was when we gave it to you.  We ask that you water the plants (4 of them) once a week. Please leave the apartment clean and the way we left it, as per AirBnB terms and conditions.",Private room,1137,2,2019-06-30 10:19:56
