id,area,pop,km2
46820696,Bedford-Stuyvesant,180000,4
48812290,Harlem,250000,8
2129685,East Village,110000,3
11596659,SoHo,120000,4
53852028,Red Hook,120000,5
43211968,St. Albans,70000,3
8317654,Flatbush,180000,5
3967739,Murray Hill,60000,2
18006101,East Village,110000,3
23783711,Midtown,250000,3
22011933,Jamaica,250000,7
6269726,Williamsburg,200000,4
1489017,Williamsburg,200000,4
24655240,East Village,110000,3
8520901,Lower East Side,100000,3
49207185,Bedford-Stuyvesant,180000,4
51427983,Rego Park,150000,4
46442923,Upper West Side,210000,5
20366079,Chelsea,80000,3
27702280,Bushwick,120000,4
19795553,East Village,110000,3
12284273,Harlem,250000,8
5564991,Bushwick,120000,4
12090968,Concord,60000,3
5025946,University Heights,150000,6
47408896,Hell's Kitchen,100000,3
15027547,Longwood,120000,4
26297228,Upper East Side,200000,6
5234716,East Village,110000,3
48250601,Sunset Park,250000,6
53854237,East Village,110000,3
6452537,Long Island City,180000,6
56906799,Soundview,120000,5
24889416,Chinatown,100000,3
2788579,East Village,110000,3
18743974,Upper West Side,210000,5
8582758,Williamsburg,200000,4
24872847,SoHo,120000,4
55939169,Jackson Heights,180000,5
17765850,Grant City,120000,4
43186562,Midtown,250000,3
9871274,Upper East Side,200000,6
5620221,Hell's Kitchen,100000,3
19094132,Red Hook,120000,5
48867520,Bushwick,120000,4
53554338,Park Slope,150000,5
1417770,Bedford-Stuyvesant,180000,4
47252043,Upper East Side,200000,6
7503564,Williamsburg,200000,4
6831967,Fresh Meadows,120000,4
2797416,East Village,110000,3
21518176,Bedford-Stuyvesant,180000,4
26128225,Midtown,250000,3
49067453,Williamsburg,200000,4
13135367,Harlem,250000,8
2951507,Williamsburg,200000,4
54799222,Upper East Side,200000,6
17232328,Crown Heights,200000,5
4476960,Harlem,250000,8
21349173,Midtown,250000,3
12682481,University Heights,150000,6
55748074,Crown Heights,200000,5
6683951,Bedford-Stuyvesant,180000,4
25320210,Financial District,40000,2
51747765,Williamsburg,200000,4
53039594,Elmhurst,120000,5
11270250,Hell's Kitchen,100000,3
55300711,Crown Heights,200000,5
20538396,Lower East Side,100000,3
20844370,Harlem,250000,8
56921711,Bushwick,120000,4
43259466,Upper West Side,210000,5
26591052,Chelsea,80000,3
51822325,Allerton,60000,4
5614698,Bedford-Stuyvesant,180000,4
13124873,Williamsburg,200000,4
13015518,Clinton Hill,50000,3
6019534,Prospect Heights,90000,4
2481500,Williamsburg,200000,4
1925334,Bedford-Stuyvesant,180000,4
4320659,Canarsie,120000,4
46355107,Prospect-Lefferts Gardens,80000,4
6570177,Boerum Hill,50000,2
50753625,Williamsburg,200000,4
23843912,Midtown,250000,3
55451488,Jackson Heights,180000,5
51715179,Financial District,40000,2
5996337,Greenpoint,30000,2
13125978,East Elmhurst,100000,3
12269361,Bushwick,120000,4
11656860,Astoria,250000,7
3514853,Prospect Heights,90000,4
55584040,Claremont Village,80000,4
43261123,Williamsburg,200000,4
46346823,Long Island City,180000,6
44261338,Bushwick,120000,4
13824637,Rego Park,150000,4
10051876,Jackson Heights,180000,5
4275370,Chelsea,80000,3
12728874,Hell's Kitchen,100000,3
2812328,Williamsburg,200000,4
14084771,Boerum Hill,50000,2
2668730,Hell's Kitchen,100000,3
13657291,Prospect-Lefferts Gardens,80000,4
20322447,Bedford-Stuyvesant,180000,4
3907539,Hell's Kitchen,100000,3
16684447,Flushing,200000,7
22784600,Williamsburg,200000,4
23569971,Ozone Park,150000,6
21488352,Jamaica,250000,7
18204376,Bedford-Stuyvesant,180000,4
3713681,Kensington,35000,2
3454653,Greenpoint,30000,2
2142940,East Village,110000,3
5351251,Bedford-Stuyvesant,180000,4
13938411,Murray Hill,60000,2
47529297,Inwood,60000,2
45735979,Red Hook,120000,5
13348555,Harlem,250000,8
3704292,Nolita,40000,2
5014900,Chelsea,80000,3
9551492,Flatbush,180000,5
19965109,Midtown,250000,3
3279021,Two Bridges,40000,2
46305953,Nolita,40000,2
54386102,Bedford-Stuyvesant,180000,4
46691458,East Flatbush,120000,5
53224615,Brownsville,180000,7
9089770,West Village,100000,2
15587579,Ozone Park,150000,6
24380195,Bedford-Stuyvesant,180000,4
15117572,Astoria,250000,7
18779873,East Elmhurst,100000,3
9722705,Chelsea,80000,3
17706202,East Village,110000,3
53259962,Astoria,250000,7
43347282,St. Albans,70000,3
14925924,Hell's Kitchen,100000,3
56466616,East Village,110000,3
47745247,Astoria,250000,7
11286267,Hell's Kitchen,100000,3
19614951,Upper West Side,210000,5
17774135,Kips Bay,50000,2
6537591,Washington Heights,170000,6
57037142,East Village,110000,3
52372968,Long Island City,180000,6
44536936,St. George,150000,5
43140169,Sheepshead Bay,100000,3
1762405,Prospect Heights,90000,4
14632652,East Village,110000,3
3990936,Prospect Heights,90000,4
44033238,Bedford-Stuyvesant,180000,4
10119257,Prospect-Lefferts Gardens,80000,4
24634805,Ridgewood,100000,4
6046597,Harlem,250000,8
53369317,Far Rockaway,250000,7
26404375,Upper West Side,210000,5
23858824,Financial District,40000,2
9842554,Hell's Kitchen,100000,3
52617085,Bushwick,120000,4
2589751,Carroll Gardens,40000,2
43954259,Greenwich Village,150000,3
11673981,Hell's Kitchen,100000,3
22671931,Bedford-Stuyvesant,180000,4
43657674,College Point,60000,3
20182715,Woodside,150000,4
49853376,Jamaica,250000,7
5995233,Park Slope,150000,5
54383893,Carroll Gardens,40000,2
27128440,Williamsburg,200000,4
51281623,Clinton Hill,50000,3
46025384,Crown Heights,200000,5
6414428,Upper West Side,210000,5
48234032,Sunnyside,120000,5
18172343,Financial District,40000,2
43088253,Bensonhurst,180000,5
48564307,Prospect Heights,90000,4
21143165,Bushwick,120000,4
6561340,Astoria,250000,7
55766299,East Village,110000,3
11010117,Hell's Kitchen,100000,3
51865405,Chinatown,100000,3
1893301,Midtown,250000,3
17457115,Carroll Gardens,40000,2
20940471,Bedford-Stuyvesant,180000,4
2114221,Clinton Hill,50000,3
3584995,Harlem,250000,8
57035485,Rego Park,150000,4
44554057,Gramercy,50000,2
55462534,Jamaica,250000,7
8189521,Hell's Kitchen,100000,3
5135302,Far Rockaway,250000,7
21082964,Prospect-Lefferts Gardens,80000,4
54141985,Park Slope,150000,5
26433094,Midtown,250000,3
22210761,Harlem,250000,8
15489270,Hell's Kitchen,100000,3
11947922,East Harlem,120000,5
2617366,Harlem,250000,8
47022286,Concourse Village,80000,5
50149408,East Harlem,120000,5
21003985,West Village,100000,2
47587841,Morningside Heights,150000,5
13453492,East Elmhurst,100000,3
10240763,Williamsburg,200000,4
3567874,Williamsburg,200000,4
46471643,Arverne,40000,2
21353039,Upper East Side,200000,6
19169245,SoHo,120000,4
3725280,Bushwick,120000,4
53248916,Greenwich Village,150000,3
2653265,Astoria,250000,7
26807554,Midtown,250000,3
21825255,Long Island City,180000,6
24858487,St. George,150000,5
7985170,Williamsburg,200000,4
14777355,East Harlem,120000,5
57153677,Hell's Kitchen,100000,3
14297406,East New York,150000,5
23197721,Rego Park,150000,4
48228509,Hell's Kitchen,100000,3
7728902,Chelsea,80000,3
51236335,Bushwick,120000,4
46101602,Tribeca,100000,4
9324497,Crown Heights,200000,5
27320640,Hell's Kitchen,100000,3
17927122,Chinatown,100000,3
55029531,Harlem,250000,8
12342264,East Harlem,120000,5
54227039,East New York,150000,5
46582103,Hell's Kitchen,100000,3
56191570,Bushwick,120000,4
9363710,Midtown,250000,3
46242991,Harlem,250000,8
5714664,Washington Heights,170000,6
2207559,Prospect-Lefferts Gardens,80000,4
8123797,Bedford-Stuyvesant,180000,4
53211912,Ridgewood,100000,4
2887441,Sunnyside,120000,5
23160717,St. Albans,70000,3
51788083,East Harlem,120000,5
2627307,Hell's Kitchen,100000,3
45681854,East Village,110000,3
1951844,West Village,100000,2
3613163,Prospect-Lefferts Gardens,80000,4
18508141,Sunset Park,250000,6
8575578,Hell's Kitchen,100000,3
9369233,Midtown,250000,3
45871293,Williamsburg,200000,4
44929621,Greenpoint,30000,2
53357719,Midtown,250000,3
57144840,Greenpoint,30000,2
17443307,Upper West Side,210000,5
21161943,Jackson Heights,180000,5
16216649,Williamsburg,200000,4
2273835,Harlem,250000,8
17646553,Bedford-Stuyvesant,180000,4
3849547,East Harlem,120000,5
49996421,Hell's Kitchen,100000,3
45017989,Upper East Side,200000,6
10878669,West Village,100000,2
22817186,Midtown,250000,3
27363720,Lower East Side,100000,3
50021827,Corona,200000,6
44528651,Crown Heights,200000,5
7894592,Bedford-Stuyvesant,180000,4
19567453,Harlem,250000,8
17562604,Lower East Side,100000,3
3958350,Upper West Side,210000,5
1376900,Greenpoint,30000,2
48436174,Greenpoint,30000,2
56114248,Prospect Heights,90000,4
23198825,Harlem,250000,8
20572087,Mott Haven,80000,3
22162711,Midtown,250000,3
56324122,Bergen Beach,120000,4
23875945,Financial District,40000,2
51493154,Bushwick,120000,4
8019964,Kips Bay,50000,2
12652105,East Flatbush,120000,5
23649502,Gowanus,40000,2
1829786,Kips Bay,50000,2
1797753,Harlem,250000,8
10017081,Hell's Kitchen,100000,3
44789889,East Village,110000,3
9017971,Long Island City,180000,6
43732235,Bedford-Stuyvesant,180000,4
43583666,East Harlem,120000,5
4459839,Inwood,60000,2
48697412,Williamsburg,200000,4
14524954,West Village,100000,2
25243992,Bushwick,120000,4
5358983,Bedford-Stuyvesant,180000,4
8565637,Cypress Hills,100000,4
9074305,Chinatown,100000,3
2795206,Harlem,250000,8
55057146,Harlem,250000,8
6856268,Prospect-Lefferts Gardens,80000,4
26227086,Williamsburg,200000,4
44684952,Flatiron District,50000,2
56867586,Elmhurst,120000,5
50254345,Chelsea,80000,3
23804698,East Village,110000,3
13059150,Chinatown,100000,3
7929387,Bedford-Stuyvesant,180000,4
56165060,East Flatbush,120000,5
49088992,Greenpoint,30000,2
4607303,Astoria,250000,7
48914466,Williamsburg,200000,4
17377583,Tribeca,100000,4
8691009,Williamsburg,200000,4
9360397,Bushwick,120000,4
2353919,Ditmars Steinway,80000,4
4708374,Financial District,40000,2
45143361,South Slope,100000,3
55500643,Theater District,120000,4
10026470,Upper East Side,200000,6
19250985,Rockaway Beach,60000,3
11388442,Hell's Kitchen,100000,3
5435753,Williamsburg,200000,4
4695671,Clinton Hill,50000,3
15898524,Bedford-Stuyvesant,180000,4
1631510,Williamsburg,200000,4
15653855,Astoria,250000,7
22625538,Coney Island,200000,6
48263304,Astoria,250000,7
8303847,Upper West Side,210000,5
52540867,Ridgewood,100000,4
49820790,Hell's Kitchen,100000,3
19987201,Williamsburg,200000,4
54018822,Clinton Hill,50000,3
3411021,Upper West Side,210000,5
14063783,Elmhurst,120000,5
7537254,East Harlem,120000,5
1929200,Upper West Side,210000,5
7189858,Kips Bay,50000,2
2392580,Williamsburg,200000,4
15988549,Williamsburg,200000,4
12181545,Sunset Park,250000,6
43012588,Upper West Side,210000,5
15920064,Long Island City,180000,6
54711406,Morningside Heights,150000,5
52455261,Bushwick,120000,4
43757641,Harlem,250000,8
18837312,Inwood,60000,2
1934171,Bayside,120000,4
44173522,East Harlem,120000,5
11670115,Gowanus,40000,2
27376975,Harlem,250000,8
48425128,Flatbush,180000,5
7526761,Upper East Side,200000,6
17032948,Cobble Hill,60000,2
5071787,Fort Greene,70000,3
11859554,Little Italy,60000,2
6298445,Flatbush,180000,5
8984280,East Harlem,120000,5
47453632,Crown Heights,200000,5
8489972,Jackson Heights,180000,5
8006157,Midtown,250000,3
55498434,Hell's Kitchen,100000,3
48553261,Bedford-Stuyvesant,180000,4
7946509,Astoria,250000,7
48963620,Ridgewood,100000,4
25472644,Lower East Side,100000,3
48105346,Ridgewood,100000,4
17582487,Washington Heights,170000,6
3298904,Long Island City,180000,6
3425381,Williamsburg,200000,4
6757959,Murray Hill,60000,2
6786679,Chinatown,100000,3
53203075,Harlem,250000,8
4599571,Midtown,250000,3
5965408,Bushwick,120000,4
56552222,Clinton Hill,50000,3
17691290,Harlem,250000,8
6081944,Bedford-Stuyvesant,180000,4
24358103,Bedford-Stuyvesant,180000,4
52007346,Battery Park City,50000,2
3545230,Flatbush,180000,5
46844998,Greenpoint,30000,2
3930183,West Village,100000,2
4790666,Mount Hope,80000,4
47071441,Carroll Gardens,40000,2
47804343,East Village,110000,3
45566423,Murray Hill,60000,2
4534399,Harlem,250000,8
2313049,Williamsburg,200000,4
6343182,Prospect-Lefferts Gardens,80000,4
3352477,Williamsburg,200000,4
4121279,Sunnyside,120000,5
6304521,Bushwick,120000,4
10426336,Midtown,250000,3
2611291,Williamsburg,200000,4
7304736,Upper East Side,200000,6
1315042,Theater District,120000,4
25939338,Bedford-Stuyvesant,180000,4
3200042,Financial District,40000,2
56212006,East Village,110000,3
8163010,Mott Haven,80000,3
20799634,Ozone Park,150000,6
57358028,East Elmhurst,100000,3
1388498,Chelsea,80000,3
55897195,Bedford-Stuyvesant,180000,4
11739153,Hell's Kitchen,100000,3
17026321,Maspeth,60000,3
2116430,East Village,110000,3
22825471,East Village,110000,3
22316250,Springfield Gardens,150000,5
47480143,Bedford-Stuyvesant,180000,4
52842423,Crown Heights,200000,5
10048562,Inwood,60000,2
44598241,Hell's Kitchen,100000,3
1674590,Woodside,150000,4
48029129,Williamsburg,200000,4
19963452,Midtown,250000,3
18491020,Greenwich Village,150000,3
3625313,Chelsea,80000,3
24741952,Hell's Kitchen,100000,3
8065805,Gramercy,50000,2
19510566,Sheepshead Bay,100000,3
43383733,Bedford-Stuyvesant,180000,4
12807301,Lower East Side,100000,3
5239686,Brooklyn Heights,100000,3
45410674,South Slope,100000,3
18198301,Ridgewood,100000,4
10480461,Williamsburg,200000,4
1801619,Williamsburg,200000,4
43884117,Clinton Hill,50000,3
18520292,Upper West Side,210000,5
17938720,Glendale,80000,3
13926261,Park Slope,150000,5
20482614,Carroll Gardens,40000,2
20116439,Bushwick,120000,4
3639121,Ridgewood,100000,4
52579528,Flushing,200000,7
7882442,SoHo,120000,4
8919661,Murray Hill,60000,2
4969059,Red Hook,120000,5
8076851,Bedford-Stuyvesant,180000,4
47101265,Canarsie,120000,4
43662645,Concord,60000,3
8923527,Chinatown,100000,3
1921468,Long Island City,180000,6
51920082,Bedford-Stuyvesant,180000,4
19513880,Lower East Side,100000,3
9959090,Midtown,250000,3
7979094,Harlem,250000,8
13650663,Midtown,250000,3
9394639,Midtown,250000,3
56298717,Bushwick,120000,4
51413623,Springfield Gardens,150000,5
8763913,Roosevelt Island,15000,2
3547439,Clinton Hill,50000,3
23935041,East Harlem,120000,5
49601527,Sunset Park,250000,6
44260786,East Harlem,120000,5
54840645,Bedford-Stuyvesant,180000,4
20904019,Hell's Kitchen,100000,3
53969115,Williamsburg,200000,4
52502206,Bedford-Stuyvesant,180000,4
8904197,Bedford-Stuyvesant,180000,4
11436492,South Slope,100000,3
4528324,Lower East Side,100000,3
49701493,Bedford-Stuyvesant,180000,4
2914503,Greenpoint,30000,2
1945217,Fort Greene,70000,3
18074586,Bushwick,120000,4
12498013,Midtown,250000,3
4374784,Theater District,120000,4
54220964,Long Island City,180000,6
54745097,Williamsburg,200000,4
3767254,Washington Heights,170000,6
21081859,Borough Park,250000,6
16935191,Fordham,200000,7
19246014,SoHo,120000,4
53875224,Hell's Kitchen,100000,3
53188715,East Elmhurst,100000,3
13545174,Gowanus,40000,2
55947454,Gramercy,50000,2
5674899,Williamsburg,200000,4
6537039,Bedford-Stuyvesant,180000,4
8492181,Corona,200000,6
48546082,Financial District,40000,2
8600984,Crown Heights,200000,5
5812974,Clinton Hill,50000,3
48364375,Borough Park,250000,6
8933469,Lower East Side,100000,3
26798164,SoHo,120000,4
4793428,Williamsburg,200000,4
10099374,Williamsburg,200000,4
5029812,East Harlem,120000,5
23653368,Kensington,35000,2
25282653,Harlem,250000,8
7293138,Flatbush,180000,5
23864347,West Village,100000,2
44370141,Prospect Heights,90000,4
23463377,Williamsburg,200000,4
3464594,Washington Heights,170000,6
46033117,Williamsburg,200000,4
48960307,Chelsea,80000,3
6546980,Washington Heights,170000,6
6012354,Upper East Side,200000,6
27316774,Harlem,250000,8
9169301,East Village,110000,3
4959118,Harlem,250000,8
22874073,Hell's Kitchen,100000,3
53101452,Midtown,250000,3
52813151,Hell's Kitchen,100000,3
25883003,Bedford-Stuyvesant,180000,4
47585632,Upper West Side,210000,5
9858571,Williamsburg,200000,4
12285930,Harlem,250000,8
45028483,Baychester,250000,6
46734538,Bedford-Stuyvesant,180000,4
8335880,Hell's Kitchen,100000,3
12426766,Upper East Side,200000,6
56189361,Chinatown,100000,3
20363869,Upper East Side,200000,6
20422966,Flushing,200000,7
21774996,Williamsburg,200000,4
16052616,Bushwick,120000,4
43884670,Bedford-Stuyvesant,180000,4
10030889,Hell's Kitchen,100000,3
5560573,Prospect Heights,90000,4
13353526,St. George,150000,5
50722144,Lower East Side,100000,3
6873942,Bedford-Stuyvesant,180000,4
18027088,Bedford-Stuyvesant,180000,4
51035298,Crown Heights,200000,5
55894433,Williamsburg,200000,4
3153649,Williamsburg,200000,4
21406612,Upper East Side,200000,6
3464042,West Village,100000,2
9500681,Fort Greene,70000,3
3264661,Bushwick,120000,4
4888976,Washington Heights,170000,6
49097829,Maspeth,60000,3
6131651,East Village,110000,3
24465249,SoHo,120000,4
20170564,Upper East Side,200000,6
23067930,St. Albans,70000,3
9349903,Bushwick,120000,4
47701063,Upper East Side,200000,6
21422629,Astoria,250000,7
16687208,Upper West Side,210000,5
52479010,Washington Heights,170000,6
49885961,Ditmars Steinway,80000,4
26671135,Crown Heights,200000,5
43615147,Downtown Brooklyn,150000,5
19981126,Cypress Hills,100000,4
21122177,Chelsea,80000,3
26000643,Gramercy,50000,2
54113818,Financial District,40000,2
54364562,Bushwick,120000,4
2861482,Clinton Hill,50000,3
44902558,Flushing,200000,7
15883060,East Harlem,120000,5
51595882,Murray Hill,60000,2
11435940,Bushwick,120000,4
15488165,Hell's Kitchen,100000,3
24341534,Williamsburg,200000,4
55361464,Springfield Gardens,150000,5
45270390,Theater District,120000,4
19818197,Bedford-Stuyvesant,180000,4
18695923,South Ozone Park,150000,6
1956263,Lower East Side,100000,3
10172830,Ridgewood,100000,4
6017877,Bushwick,120000,4
12629460,Park Slope,150000,5
11708224,Prospect-Lefferts Gardens,80000,4
43915046,Gramercy,50000,2
7773086,Cobble Hill,60000,2
48879118,Hell's Kitchen,100000,3
50052756,Chelsea,80000,3
43947079,Crown Heights,200000,5
2579257,Harlem,250000,8
54734051,Crown Heights,200000,5
49144775,Washington Heights,170000,6
43774762,Crown Heights,200000,5
24526555,Harlem,250000,8
13991984,Bedford-Stuyvesant,180000,4
19313395,Williamsburg,200000,4
20768705,Williamsburg,200000,4
14543732,West Village,100000,2
13095601,Bushwick,120000,4
18460644,Ditmars Steinway,80000,4
57023334,East Harlem,120000,5
8864983,Flushing,200000,7
8166324,East Village,110000,3
53199761,Financial District,40000,2
2046288,Midtown,250000,3
16152582,Upper West Side,210000,5
20461627,Crown Heights,200000,5
50529391,Midtown,250000,3
25784142,Jamaica,250000,7
9234472,Flatiron District,50000,2
10833933,Kips Bay,50000,2
5186665,East Village,110000,3
49098934,Upper West Side,210000,5
24951826,Tribeca,100000,4
48713428,Harlem,250000,8
10748879,Bedford-Stuyvesant,180000,4
54790385,Jackson Heights,180000,5
4771888,Williamsburg,200000,4
54289449,Allerton,60000,4
11295103,Bedford-Stuyvesant,180000,4
5750564,Park Slope,150000,5
49615887,Williamsburg,200000,4
8689352,East Village,110000,3
48765897,Upper West Side,210000,5
53377602,East Elmhurst,100000,3
1601134,Chelsea,80000,3
11706015,Clinton Hill,50000,3
43844904,Crown Heights,200000,5
7581438,Nolita,40000,2
4372575,Williamsburg,200000,4
